,p,x,y
31056,6.162512169014321e-17,0.0055,-0.0044
31057,6.162547652191904e-17,0.0055,-0.0043
31058,6.162582318549576e-17,0.0055,-0.0042
31059,6.162616167401765e-17,0.0055,-0.0041
31060,6.16264919925751e-17,0.0055,-0.004
31061,6.162681414224094e-17,0.0055,-0.0039
31062,6.162712812406148e-17,0.0055,-0.0038
31063,6.162743393506956e-17,0.0055,-0.0037
31064,6.1627731580247e-17,0.0055,-0.0036
31065,6.162802106056071e-17,0.0055,-0.0035
31066,6.162830237296577e-17,0.0055,-0.0034
31067,6.162857553033262e-17,0.0055,-0.0033
31068,6.162884051760811e-17,0.0055,-0.0032
31069,6.16290973436242e-17,0.0055,-0.0031
31070,6.16293460092155e-17,0.0055,-0.003
31071,6.162958651519015e-17,0.0055,-0.0029
31072,6.162981885436498e-17,0.0055,-0.0028
31073,6.16300430434259e-17,0.0055,-0.0027
31074,6.163025906717258e-17,0.0055,-0.0026
31075,6.163046694223452e-17,0.0055,-0.0025
31076,6.163066665734268e-17,0.0055,-0.0024
31077,6.163085820916718e-17,0.0055,-0.0023
31078,6.163104161027305e-17,0.0055,-0.0022
31079,6.163121685727578e-17,0.0055,-0.0021
31080,6.163138394676581e-17,0.0055,-0.002
31081,6.163154288326651e-17,0.0055,-0.0019
31082,6.163169366331584e-17,0.0055,-0.0018
31083,6.16318362993404e-17,0.0055,-0.0017
31084,6.163197077588955e-17,0.0055,-0.0016
31085,6.163209709738006e-17,0.0055,-0.0015
31086,6.163221526422355e-17,0.0055,-0.0014
31087,6.163232529271493e-17,0.0055,-0.0013
31088,6.163242716332359e-17,0.0055,-0.0012
31089,6.16325208843363e-17,0.0055,-0.0011
31090,6.163260645208091e-17,0.0055,-0.001
31091,6.163268387081305e-17,0.0055,-0.0009
31092,6.16327531368078e-17,0.0055,-0.0008
31093,6.163281425824393e-17,0.0055,-0.0007
31094,6.163286722339061e-17,0.0055,-0.0006
31095,6.163291204832609e-17,0.0055,-0.0005
31096,6.16329487172905e-17,0.0055,-0.0004
31097,6.163297723835607e-17,0.0055,-0.0003
31098,6.16329976116155e-17,0.0055,-0.0002
31099,6.163300983713516e-17,0.0055,-0.0001
31100,6.163301390700235e-17,0.0055,0.0
31101,6.163300983713516e-17,0.0055,0.0001
31102,6.16329976116155e-17,0.0055,0.0002
31103,6.163297723835607e-17,0.0055,0.0003
31104,6.16329487172905e-17,0.0055,0.0004
31105,6.163291204832609e-17,0.0055,0.0005
31106,6.163286722339061e-17,0.0055,0.0006
31107,6.163281425824393e-17,0.0055,0.0007
31108,6.16327531368078e-17,0.0055,0.0008
31109,6.163268387081305e-17,0.0055,0.0009
31110,6.163260645208091e-17,0.0055,0.001
31111,6.16325208843363e-17,0.0055,0.0011
31112,6.163242716332359e-17,0.0055,0.0012
31113,6.163232529271493e-17,0.0055,0.0013
31114,6.163221526422355e-17,0.0055,0.0014
31115,6.163209709738006e-17,0.0055,0.0015
31116,6.163197077588955e-17,0.0055,0.0016
31117,6.16318362993404e-17,0.0055,0.0017
31118,6.163169366331584e-17,0.0055,0.0018
31119,6.163154288326651e-17,0.0055,0.0019
31120,6.163138394676581e-17,0.0055,0.002
31121,6.163121685727578e-17,0.0055,0.0021
31122,6.163104161027305e-17,0.0055,0.0022
31123,6.163085820916718e-17,0.0055,0.0023
31124,6.163066665734268e-17,0.0055,0.0024
31125,6.163046694223452e-17,0.0055,0.0025
31126,6.163025906717258e-17,0.0055,0.0026
31127,6.16300430434259e-17,0.0055,0.0027
31128,6.162981885436498e-17,0.0055,0.0028
31129,6.162958651519015e-17,0.0055,0.0029
31130,6.16293460092155e-17,0.0055,0.003
31131,6.16290973436242e-17,0.0055,0.0031
31132,6.162884051760811e-17,0.0055,0.0032
31133,6.162857553033262e-17,0.0055,0.0033
31134,6.162830237296577e-17,0.0055,0.0034
31135,6.162802106056071e-17,0.0055,0.0035
31136,6.1627731580247e-17,0.0055,0.0036
31137,6.162743393506956e-17,0.0055,0.0037
31138,6.162712812406148e-17,0.0055,0.0038
31139,6.162681414224094e-17,0.0055,0.0039
31140,6.16264919925751e-17,0.0055,0.004
31141,6.162616167401765e-17,0.0055,0.0041
31142,6.162582318549576e-17,0.0055,0.0042
31143,6.162547652191904e-17,0.0055,0.0043
31144,6.162512169014321e-17,0.0055,0.0044
31145,6.162475868502568e-17,0.0055,0.0045
31146,6.162438750139471e-17,0.0055,0.0046
31147,6.162400814203694e-17,0.0055,0.0047
31148,6.162362060172612e-17,0.0055,0.0048
31149,6.162322489118833e-17,0.0055,0.0049
31150,6.162282099315887e-17,0.0055,0.005
31151,6.162240892231031e-17,0.0055,0.0051
31152,6.162198866131881e-17,0.0055,0.0052
31153,6.162156021281432e-17,0.0055,0.0053
31154,6.162112359140251e-17,0.0055,0.0054
31155,6.162067876767138e-17,0.0055,0.0055
31156,6.162022576817686e-17,0.0055,0.0056
31157,6.161976457945069e-17,0.0055,0.0057
31158,6.161929519599406e-17,0.0055,0.0058
31159,6.161881762028601e-17,0.0055,0.0059
31160,6.161833185077792e-17,0.0055,0.006
31161,6.161783788589472e-17,0.0055,0.0061
31162,6.161733572002799e-17,0.0055,0.0062
31163,6.161682536357099e-17,0.0055,0.0063
31164,6.161630679883928e-17,0.0055,0.0064
31165,6.161578004419658e-17,0.0055,0.0065
31166,6.161524507387842e-17,0.0055,0.0066
31167,6.161470190219072e-17,0.0055,0.0067
31168,6.161415052737693e-17,0.0055,0.0068
31169,6.16135909396254e-17,0.0055,0.0069
31170,6.16130231411358e-17,0.0055,0.007
31171,6.161244713810259e-17,0.0055,0.0071
31172,6.16118629166139e-17,0.0055,0.0072
31173,6.161127047477476e-17,0.0055,0.0073
31174,6.161066981468382e-17,0.0055,0.0074
31175,6.161006094243946e-17,0.0055,0.0075
31176,6.160944384401052e-17,0.0055,0.0076
31177,6.160881852142019e-17,0.0055,0.0077
31178,6.160818497264509e-17,0.0055,0.0078
31179,6.160754319966187e-17,0.0055,0.0079
31180,6.16068932003983e-17,0.0055,0.008
31181,6.160623496469823e-17,0.0055,0.0081
31182,6.16055684984895e-17,0.0055,0.0082
31183,6.16048937955896e-17,0.0055,0.0083
31184,6.16042108538173e-17,0.0055,0.0084
31185,6.160351967096502e-17,0.0055,0.0085
31186,6.16028202447989e-17,0.0055,0.0086
31187,6.160211258113274e-17,0.0055,0.0087
31188,6.160139666557327e-17,0.0055,0.0088
31189,6.160067249580359e-17,0.0055,0.0089
31190,6.159994008564533e-17,0.0055,0.009
31191,6.159919941657537e-17,0.0055,0.0091
31192,6.159845049428612e-17,0.0055,0.0092
31193,6.159769331636427e-17,0.0055,0.0093
31194,6.159692787632296e-17,0.0055,0.0094
31195,6.15961541635947e-17,0.0055,0.0095
31196,6.15953721999748e-17,0.0055,0.0096
31197,6.15945819586485e-17,0.0055,0.0097
31198,6.159378344921732e-17,0.0055,0.0098
31199,6.159297666911069e-17,0.0055,0.0099
31200,5.48503872646021e-17,0.0056,-0.01
31201,5.485057178552102e-17,0.0056,-0.0099
31202,5.4850754351333963e-17,0.0056,-0.0098
31203,5.485093497493409e-17,0.0056,-0.0097
31204,5.48511136589922e-17,0.0056,-0.0096
31205,5.485129040615172e-17,0.0056,-0.0095
31206,5.4851465213922303e-17,0.0056,-0.0094
31207,5.485163808999643e-17,0.0056,-0.0093
31208,5.485180903182625e-17,0.0056,-0.0092
31209,5.485197805727402e-17,0.0056,-0.0091
31210,5.485214514840653e-17,0.0056,-0.009
31211,5.485231032303554e-17,0.0056,-0.0089
31212,5.4852473573387736e-17,0.0056,-0.0088
31213,5.4852634912116415e-17,0.0056,-0.0087
31214,5.4852794326270634e-17,0.0056,-0.0086
31215,5.48529518386881e-17,0.0056,-0.0085
31216,5.4853107436359264e-17,0.0056,-0.0084
31217,5.4853261121595864e-17,0.0056,-0.0083
31218,5.4853412901805133e-17,0.0056,-0.0082
31219,5.485356278437188e-17,0.0056,-0.0081
31220,5.48537107715335e-17,0.0056,-0.008
31221,5.4853856855247295e-17,0.0056,-0.0079
31222,5.485400103256099e-17,0.0056,-0.0078
31223,5.4854143336391316e-17,0.0056,-0.0077
31224,5.485428373296755e-17,0.0056,-0.0076
31225,5.485442223976914e-17,0.0056,-0.0075
31226,5.4854558869130075e-17,0.0056,-0.0074
31227,5.485469360769942e-17,0.0056,-0.0073
31228,5.4854826467757485e-17,0.0056,-0.0072
31229,5.485495744102396e-17,0.0056,-0.0071
31230,5.485508653459233e-17,0.0056,-0.007
31231,5.48552137503953e-17,0.0056,-0.0069
31232,5.4855339090338304e-17,0.0056,-0.0068
31233,5.485546256143912e-17,0.0056,-0.0067
31234,5.485558416555146e-17,0.0056,-0.0066
31235,5.4855703894218123e-17,0.0056,-0.0065
31236,5.485582175951743e-17,0.0056,-0.0064
31237,5.485593774778973e-17,0.0056,-0.0063
31238,5.4856051881349044e-17,0.0056,-0.0062
31239,5.4856164156769254e-17,0.0056,-0.0061
31240,5.4856274560299955e-17,0.0056,-0.006
31241,5.4856383119331767e-17,0.0056,-0.0059
31242,5.485648980976278e-17,0.0056,-0.0058
31243,5.485659465378874e-17,0.0056,-0.0057
31244,5.485669763754143e-17,0.0056,-0.0056
31245,5.4856798767718644e-17,0.0056,-0.0055
31246,5.4856898045842477e-17,0.0056,-0.0054
31247,5.4856995483712766e-17,0.0056,-0.0053
31248,5.4857091062188056e-17,0.0056,-0.0052
31249,5.485718480847434e-17,0.0056,-0.0051
31250,5.485727669821639e-17,0.0056,-0.005
31251,5.4857366753417465e-17,0.0056,-0.0049
31252,5.4857454959970395e-17,0.0056,-0.0048
31253,5.485754133983189e-17,0.0056,-0.0047
31254,5.4857625868521924e-17,0.0056,-0.0046
31255,5.4857708562787344e-17,0.0056,-0.0045
31256,5.4857789423878274e-17,0.0056,-0.0044
31257,5.485786844269752e-17,0.0056,-0.0043
31258,5.485794563075741e-17,0.0056,-0.0042
31259,5.4858020984064584e-17,0.0056,-0.0041
31260,5.485809450891916e-17,0.0056,-0.004
31261,5.485816620127157e-17,0.0056,-0.0039
31262,5.485823606736842e-17,0.0056,-0.0038
31263,5.4858304103103974e-17,0.0056,-0.0037
31264,5.4858370314671115e-17,0.0056,-0.0036
31265,5.48584346979081e-17,0.0056,-0.0035
31266,5.4858497258954046e-17,0.0056,-0.0034
31267,5.485855798842543e-17,0.0056,-0.0033
31268,5.485861690790484e-17,0.0056,-0.0032
31269,5.4858673987287885e-17,0.0056,-0.0031
31270,5.485872925843764e-17,0.0056,-0.003
31271,5.485878271185974e-17,0.0056,-0.0029
31272,5.485883433286065e-17,0.0056,-0.0028
31273,5.485888414289365e-17,0.0056,-0.0027
31274,5.485893213237797e-17,0.0056,-0.0026
31275,5.485897830204062e-17,0.0056,-0.0025
31276,5.4859022662920617e-17,0.0056,-0.0024
31277,5.4859065200182337e-17,0.0056,-0.0023
31278,5.4859105929980535e-17,0.0056,-0.0022
31279,5.485914484259321e-17,0.0056,-0.0021
31280,5.485918194378127e-17,0.0056,-0.002
31281,5.4859217218594165e-17,0.0056,-0.0019
31282,5.485925069859473e-17,0.0056,-0.0018
31283,5.4859282358434645e-17,0.0056,-0.0017
31284,5.485931219859319e-17,0.0056,-0.0016
31285,5.485934023503953e-17,0.0056,-0.0015
31286,5.4859366463027736e-17,0.0056,-0.0014
31287,5.485939088295635e-17,0.0056,-0.0013
31288,5.485941348485045e-17,0.0056,-0.0012
31289,5.485943427939868e-17,0.0056,-0.0011
31290,5.4859453261743916e-17,0.0056,-0.001
31291,5.4859470442521104e-17,0.0056,-0.0009
31292,5.485948581164464e-17,0.0056,-0.0008
31293,5.485949936934776e-17,0.0056,-0.0007
31294,5.4859511121009996e-17,0.0056,-0.0006
31295,5.48595210616362e-17,0.0056,-0.0005
31296,5.4859529201725135e-17,0.0056,-0.0004
31297,5.4859535525878693e-17,0.0056,-0.0003
31298,5.485954004454084e-17,0.0056,-0.0002
31299,5.485954275260618e-17,0.0056,-0.0001
31300,5.485954366563821e-17,0.0056,0.0
31301,5.485954275260618e-17,0.0056,0.0001
31302,5.485954004454084e-17,0.0056,0.0002
31303,5.4859535525878693e-17,0.0056,0.0003
31304,5.4859529201725135e-17,0.0056,0.0004
31305,5.48595210616362e-17,0.0056,0.0005
31306,5.4859511121009996e-17,0.0056,0.0006
31307,5.485949936934776e-17,0.0056,0.0007
31308,5.485948581164464e-17,0.0056,0.0008
31309,5.4859470442521104e-17,0.0056,0.0009
31310,5.4859453261743916e-17,0.0056,0.001
31311,5.485943427939868e-17,0.0056,0.0011
31312,5.485941348485045e-17,0.0056,0.0012
31313,5.485939088295635e-17,0.0056,0.0013
31314,5.4859366463027736e-17,0.0056,0.0014
31315,5.485934023503953e-17,0.0056,0.0015
31316,5.485931219859319e-17,0.0056,0.0016
31317,5.4859282358434645e-17,0.0056,0.0017
31318,5.485925069859473e-17,0.0056,0.0018
31319,5.4859217218594165e-17,0.0056,0.0019
31320,5.485918194378127e-17,0.0056,0.002
31321,5.485914484259321e-17,0.0056,0.0021
31322,5.4859105929980535e-17,0.0056,0.0022
31323,5.4859065200182337e-17,0.0056,0.0023
31324,5.4859022662920617e-17,0.0056,0.0024
31325,5.485897830204062e-17,0.0056,0.0025
31326,5.485893213237797e-17,0.0056,0.0026
31327,5.485888414289365e-17,0.0056,0.0027
31328,5.485883433286065e-17,0.0056,0.0028
31329,5.485878271185974e-17,0.0056,0.0029
31330,5.485872925843764e-17,0.0056,0.003
31331,5.4858673987287885e-17,0.0056,0.0031
31332,5.485861690790484e-17,0.0056,0.0032
31333,5.485855798842543e-17,0.0056,0.0033
31334,5.4858497258954046e-17,0.0056,0.0034
31335,5.48584346979081e-17,0.0056,0.0035
31336,5.4858370314671115e-17,0.0056,0.0036
31337,5.4858304103103974e-17,0.0056,0.0037
31338,5.485823606736842e-17,0.0056,0.0038
31339,5.485816620127157e-17,0.0056,0.0039
31340,5.485809450891916e-17,0.0056,0.004
31341,5.4858020984064584e-17,0.0056,0.0041
31342,5.485794563075741e-17,0.0056,0.0042
31343,5.485786844269752e-17,0.0056,0.0043
31344,5.4857789423878274e-17,0.0056,0.0044
31345,5.4857708562787344e-17,0.0056,0.0045
31346,5.4857625868521924e-17,0.0056,0.0046
31347,5.485754133983189e-17,0.0056,0.0047
31348,5.4857454959970395e-17,0.0056,0.0048
31349,5.4857366753417465e-17,0.0056,0.0049
31350,5.485727669821639e-17,0.0056,0.005
31351,5.485718480847434e-17,0.0056,0.0051
31352,5.4857091062188056e-17,0.0056,0.0052
31353,5.4856995483712766e-17,0.0056,0.0053
31354,5.4856898045842477e-17,0.0056,0.0054
31355,5.4856798767718644e-17,0.0056,0.0055
31356,5.485669763754143e-17,0.0056,0.0056
31357,5.485659465378874e-17,0.0056,0.0057
31358,5.485648980976278e-17,0.0056,0.0058
31359,5.4856383119331767e-17,0.0056,0.0059
31360,5.4856274560299955e-17,0.0056,0.006
31361,5.4856164156769254e-17,0.0056,0.0061
31362,5.4856051881349044e-17,0.0056,0.0062
31363,5.485593774778973e-17,0.0056,0.0063
31364,5.485582175951743e-17,0.0056,0.0064
31365,5.4855703894218123e-17,0.0056,0.0065
31366,5.485558416555146e-17,0.0056,0.0066
31367,5.485546256143912e-17,0.0056,0.0067
31368,5.4855339090338304e-17,0.0056,0.0068
31369,5.48552137503953e-17,0.0056,0.0069
31370,5.485508653459233e-17,0.0056,0.007
31371,5.485495744102396e-17,0.0056,0.0071
31372,5.4854826467757485e-17,0.0056,0.0072
31373,5.485469360769942e-17,0.0056,0.0073
31374,5.4854558869130075e-17,0.0056,0.0074
31375,5.485442223976914e-17,0.0056,0.0075
31376,5.485428373296755e-17,0.0056,0.0076
31377,5.4854143336391316e-17,0.0056,0.0077
31378,5.485400103256099e-17,0.0056,0.0078
31379,5.4853856855247295e-17,0.0056,0.0079
31380,5.48537107715335e-17,0.0056,0.008
31381,5.485356278437188e-17,0.0056,0.0081
31382,5.4853412901805133e-17,0.0056,0.0082
31383,5.4853261121595864e-17,0.0056,0.0083
31384,5.4853107436359264e-17,0.0056,0.0084
31385,5.48529518386881e-17,0.0056,0.0085
31386,5.4852794326270634e-17,0.0056,0.0086
31387,5.4852634912116415e-17,0.0056,0.0087
31388,5.4852473573387736e-17,0.0056,0.0088
31389,5.485231032303554e-17,0.0056,0.0089
31390,5.485214514840653e-17,0.0056,0.009
31391,5.485197805727402e-17,0.0056,0.0091
31392,5.485180903182625e-17,0.0056,0.0092
31393,5.485163808999643e-17,0.0056,0.0093
31394,5.4851465213922303e-17,0.0056,0.0094
31395,5.485129040615172e-17,0.0056,0.0095
31396,5.48511136589922e-17,0.0056,0.0096
31397,5.485093497493409e-17,0.0056,0.0097
31398,5.4850754351333963e-17,0.0056,0.0098
31399,5.485057178552102e-17,0.0056,0.0099
31400,4.5969372059230896e-17,0.0057,-0.01
31401,4.596904047286723e-17,0.0057,-0.0099
31402,4.596871215568382e-17,0.0057,-0.0098
31403,4.596838706281823e-17,0.0057,-0.0097
31404,4.596806522035239e-17,0.0057,-0.0096
31405,4.5967746642520494e-17,0.0057,-0.0095
31406,4.596743131986877e-17,0.0057,-0.0094
31407,4.5967119266584047e-17,0.0057,-0.0093
31408,4.5966810461323965e-17,0.0057,-0.0092
31409,4.596650489454916e-17,0.0057,-0.0091
31410,4.596620261588457e-17,0.0057,-0.009
31411,4.5965903615749465e-17,0.0057,-0.0089
31412,4.596560787269246e-17,0.0057,-0.0088
31413,4.59653154007546e-17,0.0057,-0.0087
31414,4.5965026190270164e-17,0.0057,-0.0086
31415,4.5964740290765806e-17,0.0057,-0.0085
31416,4.596445764515188e-17,0.0057,-0.0084
31417,4.596417829106426e-17,0.0057,-0.0083
31418,4.596390221873654e-17,0.0057,-0.0082
31419,4.596362944207037e-17,0.0057,-0.0081
31420,4.5963359939397645e-17,0.0057,-0.008
31421,4.596309371271861e-17,0.0057,-0.0079
31422,4.596283081141547e-17,0.0057,-0.0078
31423,4.596257119003999e-17,0.0057,-0.0077
31424,4.596231486237141e-17,0.0057,-0.0076
31425,4.596206183031356e-17,0.0057,-0.0075
31426,4.5961812119456605e-17,0.0057,-0.0074
31427,4.596156569609042e-17,0.0057,-0.0073
31428,4.596132258575635e-17,0.0057,-0.0072
31429,4.5961082766544465e-17,0.0057,-0.0071
31430,4.5960846263950094e-17,0.0057,-0.007
31431,4.5960613067870144e-17,0.0057,-0.0069
31432,4.596038320375643e-17,0.0057,-0.0068
31433,4.596015664959489e-17,0.0057,-0.0067
31434,4.595993340706528e-17,0.0057,-0.0066
31435,4.5959713477822485e-17,0.0057,-0.0065
31436,4.5959496863496494e-17,0.0057,-0.0064
31437,4.595928357755787e-17,0.0057,-0.0063
31438,4.5959073609723077e-17,0.0057,-0.0062
31439,4.595886698528142e-17,0.0057,-0.0061
31440,4.59586636582972e-17,0.0057,-0.006
31441,4.595846368961377e-17,0.0057,-0.0059
31442,4.595826703324175e-17,0.0057,-0.0058
31443,4.595807371437468e-17,0.0057,-0.0057
31444,4.5957883722575e-17,0.0057,-0.0056
31445,4.5957697082991554e-17,0.0057,-0.0055
31446,4.5957513761393447e-17,0.0057,-0.0054
31447,4.595733379475329e-17,0.0057,-0.0053
31448,4.595715713691256e-17,0.0057,-0.0052
31449,4.5956983848544553e-17,0.0057,-0.0051
31450,4.5956813883437615e-17,0.0057,-0.005
31451,4.595664726659741e-17,0.0057,-0.0049
31452,4.595648399925773e-17,0.0057,-0.0048
31453,4.595632407075068e-17,0.0057,-0.0047
31454,4.595616749413566e-17,0.0057,-0.0046
31455,4.595601427057165e-17,0.0057,-0.0045
31456,4.595586438931427e-17,0.0057,-0.0044
31457,4.595571786334992e-17,0.0057,-0.0043
31458,4.595557468188324e-17,0.0057,-0.0042
31459,4.595543485785203e-17,0.0057,-0.0041
31460,4.5955298368529436e-17,0.0057,-0.004
31461,4.5955165274327366e-17,0.0057,-0.0039
31462,4.595503551682686e-17,0.0057,-0.0038
31463,4.595490912074865e-17,0.0057,-0.0037
31464,4.595478606326233e-17,0.0057,-0.0036
31465,4.595466639280692e-17,0.0057,-0.0035
31466,4.595455008650306e-17,0.0057,-0.0034
31467,4.595443710955887e-17,0.0057,-0.0033
31468,4.5954327510342746e-17,0.0057,-0.0032
31469,4.5954221277781294e-17,0.0057,-0.0031
31470,4.595411841265965e-17,0.0057,-0.003
31471,4.5954018915737954e-17,0.0057,-0.0029
31472,4.595392277586561e-17,0.0057,-0.0028
31473,4.5953829993751865e-17,0.0057,-0.0027
31474,4.5953740581967666e-17,0.0057,-0.0026
31475,4.59536545530604e-17,0.0057,-0.0025
31476,4.5953571872005056e-17,0.0057,-0.0024
31477,4.595349257507283e-17,0.0057,-0.0023
31478,4.5953416650962635e-17,0.0057,-0.0022
31479,4.5953344076459086e-17,0.0057,-0.0021
31480,4.5953274899649764e-17,0.0057,-0.002
31481,4.5953209085381454e-17,0.0057,-0.0019
31482,4.5953146634139374e-17,0.0057,-0.0018
31483,4.5953087558273e-17,0.0057,-0.0017
31484,4.5953031870107764e-17,0.0057,-0.0016
31485,4.5952979534387164e-17,0.0057,-0.0015
31486,4.5952930575275646e-17,0.0057,-0.0014
31487,4.5952885005024444e-17,0.0057,-0.0013
31488,4.595284280019059e-17,0.0057,-0.0012
31489,4.5952803972975276e-17,0.0057,-0.0011
31490,4.5952768511774885e-17,0.0057,-0.001
31491,4.595273644063151e-17,0.0057,-0.0009
31492,4.595270774789177e-17,0.0057,-0.0008
31493,4.5952682421876914e-17,0.0057,-0.0007
31494,4.5952660462773616e-17,0.0057,-0.0006
31495,4.595264189452512e-17,0.0057,-0.0005
31496,4.5952626693487094e-17,0.0057,-0.0004
31497,4.5952614895444114e-17,0.0057,-0.0003
31498,4.595260642913834e-17,0.0057,-0.0002
31499,4.595260136597715e-17,0.0057,-0.0001
31500,4.595259967032531e-17,0.0057,0.0
31501,4.595260136597715e-17,0.0057,0.0001
31502,4.595260642913834e-17,0.0057,0.0002
31503,4.5952614895444114e-17,0.0057,0.0003
31504,4.5952626693487094e-17,0.0057,0.0004
31505,4.595264189452512e-17,0.0057,0.0005
31506,4.5952660462773616e-17,0.0057,0.0006
31507,4.5952682421876914e-17,0.0057,0.0007
31508,4.595270774789177e-17,0.0057,0.0008
31509,4.595273644063151e-17,0.0057,0.0009
31510,4.5952768511774885e-17,0.0057,0.001
31511,4.5952803972975276e-17,0.0057,0.0011
31512,4.595284280019059e-17,0.0057,0.0012
31513,4.5952885005024444e-17,0.0057,0.0013
31514,4.5952930575275646e-17,0.0057,0.0014
31515,4.5952979534387164e-17,0.0057,0.0015
31516,4.5953031870107764e-17,0.0057,0.0016
31517,4.5953087558273e-17,0.0057,0.0017
31518,4.5953146634139374e-17,0.0057,0.0018
31519,4.5953209085381454e-17,0.0057,0.0019
31520,4.5953274899649764e-17,0.0057,0.002
31521,4.5953344076459086e-17,0.0057,0.0021
31522,4.5953416650962635e-17,0.0057,0.0022
31523,4.595349257507283e-17,0.0057,0.0023
31524,4.5953571872005056e-17,0.0057,0.0024
31525,4.59536545530604e-17,0.0057,0.0025
31526,4.5953740581967666e-17,0.0057,0.0026
31527,4.5953829993751865e-17,0.0057,0.0027
31528,4.595392277586561e-17,0.0057,0.0028
31529,4.5954018915737954e-17,0.0057,0.0029
31530,4.595411841265965e-17,0.0057,0.003
31531,4.5954221277781294e-17,0.0057,0.0031
31532,4.5954327510342746e-17,0.0057,0.0032
31533,4.595443710955887e-17,0.0057,0.0033
31534,4.595455008650306e-17,0.0057,0.0034
31535,4.595466639280692e-17,0.0057,0.0035
31536,4.595478606326233e-17,0.0057,0.0036
31537,4.595490912074865e-17,0.0057,0.0037
31538,4.595503551682686e-17,0.0057,0.0038
31539,4.5955165274327366e-17,0.0057,0.0039
31540,4.5955298368529436e-17,0.0057,0.004
31541,4.595543485785203e-17,0.0057,0.0041
31542,4.595557468188324e-17,0.0057,0.0042
31543,4.595571786334992e-17,0.0057,0.0043
31544,4.595586438931427e-17,0.0057,0.0044
31545,4.595601427057165e-17,0.0057,0.0045
31546,4.595616749413566e-17,0.0057,0.0046
31547,4.595632407075068e-17,0.0057,0.0047
31548,4.595648399925773e-17,0.0057,0.0048
31549,4.595664726659741e-17,0.0057,0.0049
31550,4.5956813883437615e-17,0.0057,0.005
31551,4.5956983848544553e-17,0.0057,0.0051
31552,4.595715713691256e-17,0.0057,0.0052
31553,4.595733379475329e-17,0.0057,0.0053
31554,4.5957513761393447e-17,0.0057,0.0054
31555,4.5957697082991554e-17,0.0057,0.0055
31556,4.5957883722575e-17,0.0057,0.0056
31557,4.595807371437468e-17,0.0057,0.0057
31558,4.595826703324175e-17,0.0057,0.0058
31559,4.595846368961377e-17,0.0057,0.0059
31560,4.59586636582972e-17,0.0057,0.006
31561,4.595886698528142e-17,0.0057,0.0061
31562,4.5959073609723077e-17,0.0057,0.0062
31563,4.595928357755787e-17,0.0057,0.0063
31564,4.5959496863496494e-17,0.0057,0.0064
31565,4.5959713477822485e-17,0.0057,0.0065
31566,4.595993340706528e-17,0.0057,0.0066
31567,4.596015664959489e-17,0.0057,0.0067
31568,4.596038320375643e-17,0.0057,0.0068
31569,4.5960613067870144e-17,0.0057,0.0069
31570,4.5960846263950094e-17,0.0057,0.007
31571,4.5961082766544465e-17,0.0057,0.0071
31572,4.596132258575635e-17,0.0057,0.0072
31573,4.596156569609042e-17,0.0057,0.0073
31574,4.5961812119456605e-17,0.0057,0.0074
31575,4.596206183031356e-17,0.0057,0.0075
31576,4.596231486237141e-17,0.0057,0.0076
31577,4.596257119003999e-17,0.0057,0.0077
31578,4.596283081141547e-17,0.0057,0.0078
31579,4.596309371271861e-17,0.0057,0.0079
31580,4.5963359939397645e-17,0.0057,0.008
31581,4.596362944207037e-17,0.0057,0.0081
31582,4.596390221873654e-17,0.0057,0.0082
31583,4.596417829106426e-17,0.0057,0.0083
31584,4.596445764515188e-17,0.0057,0.0084
31585,4.5964740290765806e-17,0.0057,0.0085
31586,4.5965026190270164e-17,0.0057,0.0086
31587,4.59653154007546e-17,0.0057,0.0087
31588,4.596560787269246e-17,0.0057,0.0088
31589,4.5965903615749465e-17,0.0057,0.0089
31590,4.596620261588457e-17,0.0057,0.009
31591,4.596650489454916e-17,0.0057,0.0091
31592,4.5966810461323965e-17,0.0057,0.0092
31593,4.5967119266584047e-17,0.0057,0.0093
31594,4.596743131986877e-17,0.0057,0.0094
31595,4.5967746642520494e-17,0.0057,0.0095
31596,4.596806522035239e-17,0.0057,0.0096
31597,4.596838706281823e-17,0.0057,0.0097
31598,4.596871215568382e-17,0.0057,0.0098
31599,4.596904047286723e-17,0.0057,0.0099
31600,3.6115276603335226e-17,0.0058,-0.01
31601,3.611458252040036e-17,0.0058,-0.0099
31602,3.61138953690435e-17,0.0058,-0.0098
31603,3.611321507211152e-17,0.0058,-0.0097
31604,3.611254172644413e-17,0.0058,-0.0096
31605,3.611187527066408e-17,0.0058,-0.0095
31606,3.6111215722473853e-17,0.0058,-0.0094
31607,3.611056308373607e-17,0.0058,-0.0093
31608,3.6109917356293565e-17,0.0058,-0.0092
31609,3.6109278541969395e-17,0.0058,-0.0091
31610,3.610864669004562e-17,0.0058,-0.009
31611,3.610802172317784e-17,0.0058,-0.0089
31612,3.610740369060853e-17,0.0058,-0.0088
31613,3.610679256242662e-17,0.0058,-0.0087
31614,3.610618838784254e-17,0.0058,-0.0086
31615,3.6105591121074405e-17,0.0058,-0.0085
31616,3.6105000827129173e-17,0.0058,-0.0084
31617,3.6104417428519055e-17,0.0058,-0.0083
31618,3.610384097438262e-17,0.0058,-0.0082
31619,3.6103271450514064e-17,0.0058,-0.0081
31620,3.6102708874353244e-17,0.0058,-0.008
31621,3.6102153247488224e-17,0.0058,-0.0079
